"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72505394728","2021-05-11T01:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","41","51","0.00",,,,"69","30.00","CLR:00","29.86","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/11/21 01:51:02 METAR KNYC 110651Z 00000KT 10SM CLR 11/05 A3003 RMK AO2 SLP159 T01060050 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T02:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","41","51","0.00",,,,"69","30.00","CLR:00","29.86","10.00","46","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09005/11/21 02:51:02 METAR KNYC 110751Z VRB03KT 10SM CLR 11/05 A3003 RMK AO2 SLP159 T01060050","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T03:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","39","50","0.00",,"-0.00","3","66","30.01","CLR:00","29.87","10.00","45","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/21 03:51:02 METAR KNYC 110851Z 32003KT 10SM CLR 10/04 A3004 RMK AO2 SLP162 T01000039 53001 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T04:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","37","50","0.00",,,,"61","30.03","CLR:00","29.89","10.00","44","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09005/11/21 04:51:02 METAR KNYC 110951Z VRB04KT 10SM CLR 10/03 A3006 RMK AO2 SLP170 T01000028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T05:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","35","50","0.00",,,,"57","30.05","CLR:00","29.90","10.00","43","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/11/21 05:51:02 METAR KNYC 111051Z VRB03KT 10SM CLR 10/02 A3007 RMK AO2 SLP176 T01000017 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T06:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","34","52","0.00",,"-0.05","1","50","30.06","CLR:00","29.92","10.00","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/11/21 06:51:02 METAR KNYC 111151Z      KT 10SM CLR 11/01 A3009 RMK AO2 SLP180 T01110011 10111 20094 51017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T07:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","34","54","0.00",,,,"47","30.05","CLR:00","29.91","10.00","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/11/21 07:51:02 METAR KNYC 111251Z      KT 10SM CLR 12/01 A3008 RMK AO2 SLP177 T01220011 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T08:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","30","57","0.00",,,,"36","30.06","CLR:00","29.92","10.00","45","320",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/11/21 08:51:02 METAR KNYC 111351Z 32009KT 10SM CLR 14/M01 A3009 RMK AO2 SLP179 T01391011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T09:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.08","31","60","0.00",,"+0.01","8","33","30.05","CLR:00","29.91","10.00","47","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/11/21 09:51:02 METAR KNYC 111451Z VRB04KT 10SM CLR 16/M01 A3008 RMK AO2 SLP177 T01561006 58002 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T10:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.07","30","62","0.00",,,,"30","30.04","CLR:00","29.90","10.00","47","320",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/11/21 10:51:02 METAR KNYC 111551Z 32006KT 10SM CLR 17/M01 A3007 RMK AO2 SLP173 T01671011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T11:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","30","64","0.00",,,,"28","30.01","CLR:00","29.87","10.00","48","VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/11/21 11:51:02 METAR KNYC 111651Z 30009KT 10SM CLR 18/M01 A3004 RMK AO2 SLP164 T01781011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T12:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","28","65","0.00",,"+0.07","8","25","29.98","BKN:07 85","29.84","10.00","48","280",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/11/21 12:51:02 METAR KNYC 111751Z 28009KT 10SM BKN085 18/M02 A3001 RMK AO2 SLP154 T01831022 10189 20111 58023","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T13:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","30","66","0.00",,,,"26","29.98","BKN:07 90 BKN:07 110","29.84","10.00","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/11/21 13:51:02 METAR KNYC 111851Z      KT 10SM BKN090 BKN110 19/M01 A3001 RMK AO2 SLP152 T01891011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T14:51:00","FM-15","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","27","64","0.00",,,,"25","29.97","BKN:07 100 BKN:07 120","29.83","10.00","47","300","22","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/11/21 14:51:02 METAR KNYC 111951Z 30007G19KT 10SM BKN100 BKN120 18/M03 A3000 RMK AO2 SLP149 T01781028","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T15:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","29","64","0.00",,"+0.01","5","27","29.98","BKN:07 95 BKN:07 110","29.83","10.00","48","VRB","21","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11405/11/21 15:51:02 METAR KNYC 112051Z VRB06G18KT 10SM BKN095 BKN110 18/M02 A3000 RMK AO2 SLP151 T01781017 55002 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T16:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","31","62","0.00",,,,"31","29.99","OVC:08 75","29.85","10.00","48","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/11/21 16:51:02 METAR KNYC 112151Z VRB06KT 10SM OVC075 17/M01 A3002 RMK AO2 SLP156 T01671006 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T17:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","32","61","0.00",,,,"34","30.00","BKN:07 75 OVC:08 95","29.85","10.00","48","VRB","16","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/11/21 17:51:02 METAR KNYC 112251Z 29007G14KT 10SM BKN075 OVC095 16/00 A3002 RMK AO2 SLP158 T01610000 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T18:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","33","59","0.00",,"-0.04","3","38","30.01","BKN:07 85","29.87","10.00","47","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11505/11/21 18:51:02 METAR KNYC 112351Z VRB06KT 10SM BKN085 15/01 A3004 RMK AO2 SLP164 T01500006 10194 20150 53013 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T19:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.06","33","57","0.00",,,,"41","30.03","BKN:07 100","29.89","10.00","46","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09305/11/21 19:51:01 METAR KNYC 120051Z VRB05KT 10SM BKN100 14/01 A3006 RMK AO2 SLP169 T01390006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T20:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.09","32","57","0.00",,,,"39","30.06","FEW:02 70 BKN:07 85","29.92","10.00","46","320",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/21 20:51:01 METAR KNYC 120151Z 32008KT 10SM FEW070 BKN085 14/00 A3009 RMK AO2 SLP179 T01390000","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T21:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.10","29","56","0.00",,"-0.06","1","36","30.07","OVC:08 85","29.93","10.00","44","310",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/11/21 21:51:01 METAR KNYC 120251Z 31007KT 10SM OVC085 13/M02 A3010 RMK AO2 SLP184 T01331017 51020","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T22:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","29","54","0.00",,,,"38","30.10","OVC:08 110","29.95","10.00","43","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/11/21 22:51:01 METAR KNYC 120351Z VRB06KT 10SM OVC110 12/M02 A3012 RMK AO2 SLP192 T01221017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T23:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","26","52","0.00",,,,"37","30.11","CLR:00","29.97","10.00","41","VRB",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/11/21 23:51:01 METAR KNYC 120451Z 31009KT 10SM CLR 11/M03 A3014 RMK AO2 SLP196 T01111033 401940094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-11T23:59:00","SOD  ","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,"33","58","41","30.03","29.88","46","6.6","0","-2.7","7","67","49","270","28","0.00","0","0.0","290","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD74324 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6724 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE(D):29.885 MINIMUM SEA LEVEL PRESSURE:29.97 TIME OF OCCURRENCE:1605 PEAK WIND SPEED (MPH): 28 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):290 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.6 24 HR AVG TEMP (F): 58DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  7 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST): 67 LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0443","1902",,"2006-09-18"
"72505394728","2021-05-12T00:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","26","51","0.00",,"-0.04","1","38","30.11","CLR:00","29.97","10.00","41","VRB","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/12/21 00:51:02 METAR KNYC 120551Z 32009G17KT 10SM CLR 11/M03 A3014 RMK AO2 SLP198 T01061033 10150 20106 51014","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T01:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.13","27","50","0.00",,,,"41","30.10","CLR:00","29.96","10.00","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09105/12/21 01:51:02 METAR KNYC 120651Z      KT 10SM CLR 10/M03 A3013 RMK AO2 SLP194 T01001028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T02:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.12","28","48","0.00",,,,"46","30.09","CLR:00","29.95","10.00","40","320","18","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/12/21 02:51:02 METAR KNYC 120751Z 32006G16KT 10SM CLR 09/M02 A3012 RMK AO2 SLP190 T00891022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T03:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","29","47","0.00",,"+0.01","5","50","30.11","CLR:00","29.97","10.00","40","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10105/12/21 03:51:02 METAR KNYC 120851Z VRB05KT 10SM CLR 08/M02 A3014 RMK AO2 SLP196 T00831017 55002 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T04:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","30","47","0.00",,,,"52","30.13","CLR:00","29.99","10.00","40","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/12/21 04:51:02 METAR KNYC 120951Z VRB05KT 10SM CLR 08/M01 A3016 RMK AO2 SLP203 T00831011 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T05:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","30","47","0.00",,,,"52","30.14","CLR:00","30.00","10.00","40","VRB","17","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/12/21 05:51:02 METAR KNYC 121051Z VRB06G15KT 10SM CLR 08/M01 A3017 RMK AO2 SLP208 T00831011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T06:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","32","48","0.00",,"-0.05","1","54","30.16","CLR:00","30.01","10.00","41","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/12/21 06:51:02 METAR KNYC 121151Z VRB05KT 10SM CLR 09/00 A3018 RMK AO2 SLP213 T00890000 10106 20078 51016","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T07:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","33","51","0.00",,,,"50","30.17","CLR:00","30.03","10.00","43","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/12/21 07:51:02 METAR KNYC 121251Z 33008KT 10SM CLR 11/01 A3020 RMK AO2 SLP218 T01060006 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T08:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","34","53","0.00",,,,"48","30.16","CLR:00","30.02","10.00","44","320","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09305/12/21 08:51:02 METAR KNYC 121351Z 32011G19KT 10SM CLR 12/01 A3019 RMK AO2 SLP213 T01170011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T09:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","35","56","0.00",,"-0.01","1","46","30.16","CLR:00","30.02","10.00","46","VRB","17","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09905/12/21 09:51:02 METAR KNYC 121451Z 32008G15KT 10SM CLR 13/02 A3019 RMK AO2 SLP214 T01330017 51002","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T10:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.18","36","61","0.00",,,,"39","30.15","CLR:00","30.01","10.00","49","350","17","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/12/21 10:51:02 METAR KNYC 121551Z 35009G15KT 10SM CLR 16/02 A3018 RMK AO2 SLP211 T01610022 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T11:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.17","35","64","0.00",,,,"34","30.14","CLR:00","30.00","10.00","50","VRB","18","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09705/12/21 11:51:02 METAR KNYC 121651Z 34007G16KT 10SM CLR 18/02 A3017 RMK AO2 SLP208 T01780017 RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T12:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.16","33","66","0.00",,"+0.03","8","29","30.13","CLR:00","29.99","10.00","50","VRB","17","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11105/12/21 12:51:02 METAR KNYC 121751Z VRB06G15KT 10SM CLR 19/01 A3016 RMK AO2 SLP203 T01890006 10194 20089 58011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T13:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.15","33","67","0.00",,,,"28","30.12","SCT:04 70","29.98","10.00","51","330",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09305/12/21 13:51:02 METAR KNYC 121851Z 33007KT 10SM SCT070 19/01 A3015 RMK AO2 SLP201 T01940006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-05-12T14:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"30.14","30","66","0.00",,,,"26","30.11","SCT:04 85","29.97","10.00","49","320",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09405/12/21 14:51:02 METAR KNYC 121951Z 32007KT 10SM SCT085 19/M01 A3014 RMK AO2 SLP198 T01891011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
